id,question,question_concept,choices,answerKey
2538bf598173253cc75f69f26fec493b,Where might someone play with a frisbee?,frisbee,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['golf course', 'park', 'roof', 'air', ""deadhead's van""]}",B
75622cb7ebba803886e584025d08b55b,"If you order mixed drinks ""on the rocks"" you will get what in your drink?",ice,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mixed drinks', 'cold weather', 'scotch', 'antarctica', 'water cooler']}",A
3d8643138099f3512665057f88512ba9,Where could you put some olives if you want to cook them?,olives,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['jar', 'pizza', 'refrigerator', 'oven', 'pressed for thier oil']}",B
725fc6d2ab45570f5ff7dd2e3773cf53,"A european red fox roams in the wild, what side of the earth is it likely on?",fox,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['england', 'undergrowth', 'northern hemisphere', 'nantucket', 'outer space']}",C
8a735cf68cd814abb56de29be33f2696,What article of apparel or accessory is typically made of felt?,felt,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['shoes', 'table', 'hat shop', 'clothes', ""man's hat""]}",E
0dc04636c02bb803f9d3cdbd0bc18069,Where would you get a marker if you do not have one?,marker,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['office supply store', 'desk', 'pocket', 'drawer', 'briefcase']}",A
5b896e818a6addde726a1718e0791197,What are you doing if you are fishing?,fishing,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['anger', 'eating fish', 'getting wet', 'getting food', 'catching fish']}",D
f34d88e63019420938d84ef9367428ef,Where would you see some civilians standing in a line inside?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['bus stop', 'military base', 'apartment', 'swimming pool', 'water fountain']}",E
1965732db6d3b02fd4c58c2304c4dc9f,What would you use to find out if there will be a cloud in the sky?,cloud,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['night or day', 'atmosphere', 'car', 'murky liquid', 'weather report']}",E
5d000896b03358e5370bb45781d0c049,Where is a small house likely to have a table?,table,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dining room', 'furniture store', 'kitchen', 'roof', 'conference']}",C
c1afd0dcde2ab25c98c5c50ad7667018,What's the place every grape wants to go in the end?,grape,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['painting', 'field', 'fruit stand', 'winery', 'garage']}",D
9d4620fe8e609f62c05d2dad2731f75b,Billy took his desk lamp with him wherever he went.  He needed the lighting and didn't trust the lights at what places?,lamp,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['office', 'corner', 'at hotel', 'shop', 'house']}",C
7ea51bf93066245323dad2c4826a8833,What is the largest state with a coast in the US?,coast,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['new york', 'florida', 'california', 'country', 'united states']}",C
cb5b375a89dc99e40f41f24fcf9a56a4,What is best for a rosebush?,rosebush,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['temperate climate', 'botanical gardens', 'flower garden', 'front lawn', 'hedgerow']}",A
47e2914c30332ab35bd70ce572f8cbf8,Where do animals frolick?,animals,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fairgrounds', 'kennel', 'surface of earth', 'meadow', 'zoos']}",D
58827f2ef11dd648971a84afe57c340a,"Every dribble echoed loudly, it was part of the experience of playing basketball in an empty what?",basketball,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sporting goods store', 'loud', 'boys hands', 'park', 'gymnasium']}",E
3292540305978dff6e2b73e74df6c861,Where do people go to gain knowledge?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['apartment', 'populated areas', 'museum', 'classroom', 'race track']}",D
010fd59d282088920aaf2fca13ec0e21,"The crossroads were deserted of traffic, where was it located?",crossroads,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['life', 'desert', 'countryside', 'journey', 'city']}",C
b2b0848e735d540e30f29e54df7cb965,"Plenty of love, candy and a small dog always awaited them, so the children always loved visiting where?",small dog,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['own home', 'basket', ""grandmother's house"", 'apartment complex', 'trailer park']}",C
151026818ea51136fa7cbeaefae0aecc,"A homeless person asked Jim for advice.  Jim wasn't religious, but he told the person something that he remembered.  What might he have told the person?",person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hospital', 'street corner', 'synagogue', 'fairy tale', 'advice']}",D
ef613c8d14319d57380b3bdb070d07d8,Where in a kitchen do you keep a cup?,cup,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['closet', 'apartment', 'cupholder', 'restaurant', 'table']}",A
d55ece3bed94bd326a194c8183c58195,What kind of performance can be viewed on a DVD?,performance,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['concert hall', 'circus', 'movie', 'theatre', 'singing']}",C
ea41cf0c682aca464350ba518e78661f,"You can buy gum, candy and popcorn before watching what?",gum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['water fountain', 'store', 'sidewalk', 'hospital', 'movies']}",E
1579b9a13f047d25322f61cca0dd048d,"His therapist said he had to get out there and begin socialising, it was the only was to start what?",socialising,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['conflicts', 'having fun', 'jealousy', 'getting out there', 'friendships']}",E
9bef538443cfe1375227a94c65328185,Where would you keep a cardboard box full of car parts?,cardboard box,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['post office', 'garage', 'trash', 'under bed', 'warehouse']}",B
95a1c5b435e13285da412c7e56998d07,After someone lives a life what happens?,live life,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tobem', 'death', 'growing older', 'experience things', 'breathe']}",B
74471eb283c9f49d9c85b252c8f8917f,The ground floor of what structure would contain workers in suits and ties?,ground floor,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['brownstone', 'highrise building', 'hotel', 'school', 'office building']}",E
428f2d424bc672242ecf1fd232a2ab50,Where could you be most likely to find containers with hydrogen?,hydrogen,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['air', 'chemistry lab', 'ocean', 'universe', 'barrel']}",B
1eacd249c9a3c5e4e59b3bda3b00780a,Billy is an archaeologist. He looks for information about ancient human civilization. What is something that he might enjoy finding?,human,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['school', 'love', 'adventure', 'space shuttle', 'library']}",E
b9b36472044073cb7e0d1c90f5617e6b,"The man has much to do, but was watching tv, what was he doing?",watching tv,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['arguments', 'entertainment', 'having fun', 'get fat', 'wasting time']}",E
11521f0aea08c0e886264d740a7ad03d,What does getting in line for a long time require in a person?,getting in line,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['intention', 'getting in the front of the line', 'basic organization', 'early childhood socialization', 'patience']}",E
bb3bde5889a166f2325611237596f19b,What is likely to cause pain when going for a run?,going for run,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['leg cramps', 'becoming tired', 'feeling refreshed', 'self realization', 'satisfaction']}",A
746d4507203ad0b6374ad03686b544cc,"He sat down at the table to play poker, to join the hand he had to what?",play poker,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['losing money', 'drink', 'bet money', 'concentrate', 'ante up']}",E
8f55c6c3cb5c891a192d9bf5d5688a50,What is a marmot likely to be good at finding?,marmot,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['food', 'hiding place', 'yellow pages', 'jungle', 'high mountains']}",B
0cb703799cc99030a3c9d1856e520c21,"The final boarding group was called, once everybody was in their seat the what could depart?",seat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['theatre', 'in wedding hall', 'show', 'airplane', 'auditorium']}",D
be124c0ec6dafaadff0714cfbb492371,James looked for an out of the way spot for his new floor lamp. Where might he have put it?,lamp,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['office', 'desktop', 'corner', 'next to the bed', 'at hotel']}",C
62cc2845458b7d43e305ef7789e8e8e2,Where would you put a writing instrument if you are a man and want to bring it with you?,writing instrument,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pocket', 'purse', 'briefcase', 'classroom', 'desk drawer']}",A
47d4c118be7bff416136235a830937b6,Two bookends were on the shelf.  They supported a line of what?,bookend,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['librarian', 'pair', 'school library', 'library book', 'bookshelf']}",D
88f727f3ac4b72ebee9b83f09c83b202,"The electricity went out, and people couldn't see during worship, where were they?",electricity,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['concert', 'garden', 'bedroom', 'church', 'opera']}",D
8731d1a74f865063d3c84b03919d414d,Sarah's birds died because she didn't poke holes in the jar and they needed to do what?,birds,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pick berries', 'sky', 'reproduce', 'roof', 'breathe']}",E
b8e7befa21ee8c5fec4fc05b4f81e76d,"Snoopy thought Charlie wanted to play fetch, but Charlie was just treating his pet what for fleas?",fleas,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['house', 'cat', 'carpet', 'rug', 'dog']}",E
071058136da8bbebd6bef448ebaa1eac,What is a great way for teens to build character and pad their resume?,teens,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hang out', 'volunteer', 'smoke', 'be stranded on a desert island', 'homework']}",B
4abb52e544c5a0f79fc7ce6cf3dbc7c5,"If one is without happiness, what might they not be experiencing and need to do?",happiness,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['fiddle', 'sing', 'play games', 'live life', 'run in circles']}",D
b8af048c12f32bd5b044c08d663fc627,"Billy needed his hammer, so he looked where?",hammer,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hardware store', 'toolbelt', 'repair shop', 'backpack', 'tool box']}",E
b4adfca2f981f2f815db9afce3a55c2c,"The young boy was scared to dance, he found a corner of the auditorium and spent the whole evening doing what?",dance,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['am happy', 'celebrate', 'moving', 'partner', 'sitting still']}",E
fc7553f422050b14be38b3eb24c7851e,What does a prisoner likely have?,prisoner,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['do time', 'dream of freedom', 'chains', 'fast for days', 'attempt to escape']}",B
11486f615f20f2975079df3165eef20e,John was 15 and this was the first year he would get to do what?,student,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['teach class', 'try to get', 'go to high school', 'go to class', 'study book']}",C
d49386d0af1226b38c3d6eacaba7b675,What is someone likely to experience when having fun?,having fun,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['enjoyment', 'euphoria', 'excitement', 'crying', 'laughter']}",A
f7475c20c45b074db9e2c343b42b3b4c,When you go on vacation what do you have to do with things you want to take with you?,go on vacation,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pay bills', 'save money', 'pack', 'sell', 'have money']}",C
5df12916e829f075ad376fec9654261b,Where do you look to see a meteor?,meteor,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['outerspace', 'orbit', 'universe', 'sky', 'observatory']}",D
34d5ae8e86a2de2e2fa63d2b84a48533,"I want to create something new, what do I need?",plastic,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['plasticulture', 'cookies', 'plamodel', 'cups', 'plastisol']}",A
9f29776cd2d246332ac3b4c90ce816e4,Many people take public transportation and can be found waiting where?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['in the cricket ground', 'surface of earth', 'train station', 'bus depot', 'football stadium']}",D
0d57e7c0f66c7e0981b8aa58474a394d_1,"The toilet was filthy with overuse and drunken use, where was it located?",toilet,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['train', 'restaurant', 'motel room', 'stadium', 'space shuttle']}",D
0a3535a44fba74be37ce86bf0dfbe44b,What is generally stored in a container can?,container can,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['contain food', 'liquid', 'garage', 'container', 'pantry']}",B
afa3dec6458763618ee1f1e0e9f3db58,"A single person is going to a party of other singles, what do they want to do?",going to party,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['visit friends', 'race cars', 'meeting people', 'having fun', 'drinking alcohol']}",C
b0301f01f209893a081b996c1fcc7366,"They decided to have desert after their meal, they chose chocolate cake from the desert tray at the what?",chocolate,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['buffet', 'movies', 'restaurant', 'box', 'supermarket']}",C
83554add726aabdbdc1ba2a85daec468,If you need an item is it a good idea to wait for a sale before what?,sale,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['buying', 'clothing store', 'k mart', 'overpriced', 'expensive']}",A
a29d9a18e60f7314a5afac8282c55ee8,"Playing basketball through an injury was his only choice, there was no way he was missing the big game so he would just have to ignore the what?",playing basketball,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sweating', 'cheers', 'have fun', 'knee injury', 'pain']}",E
aab7b8f83de9b17b0604f2ae4c35f100,"It was a crude building with drafting floors, so all  the friends slept high in lofts while at the remote what?",loft,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['soho', 'frame house', 'hunting lodge', 'apartment building', 'bed']}",C
f31c88ff586a21916477e5d0a94d003f,"Joe found that shopping  was dangerous for him.  Even though he had a great job, or maybe because of it, he found himself doing this a great deal. There were always funds left over, but not enough for his taste.  What was he doing when he was shopping?",shopping,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['overspending', 'loss of money', 'run out of money', 'spending money', 'deficit']}",A
59682dc5996c40b801051f9fea199ae0,When talking to someone what should you maintain?,talking,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['being heard', 'eye contact', 'connection', 'conversation', 'not listening']}",B
f4953d6e3583b3be002778a1e8d7620c,"Large trucks can fling rocks on the highway, this can be trouble for cars and their whats?",cars,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['windows', 'seat belts', 'trunks', 'diesel engines', 'exhaust pipe']}",A
5241ea7e33099977c846d51db4a5138f,What does a person begin to do after a deer has eaten their rosebush?,rosebush,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['flower garden', 'delaware', 'planting', 'lawn', 'playground']}",C
18faae6eb88365e239013e0d639d2e0e,On what would you use a knob to change settings?,knob,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['opening doors', 'control panel', 'a cellphone', 'television', 'doorway']}",B
a9455f0288771b4fe767d09e853c6f7d,What effect did the sun have on the residents inside?,sun,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['dry clothes', 'warm room', 'a tan', 'warm house', 'dry ground']}",D
78f5fdb4eeba5f32cc846e153509117e,Why would you eat fruit?,fruit,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['monkey', 'go off', 'keep fresh', 'market', 'taste sweet']}",E
b38fbe110f6cef2f6d46879afcab775a,How can a company get things to their customers?,company,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mail order', 'carrier pigeon', 'own factory', 'ship goods', 'commit crime']}",D
65d1d3de1071843f221f5343dc4b75f3,"John only gave a perfunctory examination of the corpse, though he did everything required of him.  He missed the real cause of death.  He wouldn't have if he had been more what?",perfunctory,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['careful', 'thoughtful', 'complete', 'thorough', 'intricate']}",D
30b7e947701cc149c818296535a95686,What happens to your bladder when you drink a lot of water?,bladder,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['stretchable', 'full', 'filled', 'padding', 'empty']}",C
7e86c9e1f566079fedf6be4c98572cfd,James didn't like communicating with mail.  He didn't like waiting for what?,communicating,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['response', 'learning', 'the mail to be delivered', 'confusion', 'exchanging ideas']}",A
11b722fd8ece31808c5dd4f6ad1f1e2d,"Buying products is difficult, even impossible, if you experience what?",buying products,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['agony', 'owning', 'bankruptcy', 'economic boom', 'pleasure']}",C
03ceff0d008f78c8b15f01866c85415f,"If you buying a potato, carrots, strawberries and bananas, how would you carry them home?",potato,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['restaurants', 'shopping bags', 'two wheels', 'vegetable soup', 'exhaust pipe']}",B
7344e304edb1dbcc76984b5eba331d75,"The condominium has public recreational areas, what was the purpose of these?",condominium,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['park cars', 'complex', 'florida', 'washington', 'community']}",E
e5d14c0acc8b0142e0401653b60cb237,Which state still has wild bald eagles?,bald eagle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['canada', 'cliff', 'mountains', 'captivity', 'utah']}",E
62d2b17ab011ce679bb482a6b91358e8,What do you have to clean up after a party?,dirty dishes,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': [""son's room"", 'dishwasher', 'party', 'dish washer', 'dining room']}",C
ffce169dc46490d006d027c9e1c2b196,Lilly enjoyed watching films before bed. They were her favorite form of what?,watching film,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['falling asleep', 'fatigue', 'crying', 'entertainment', 'fall asleep']}",D
7d601ac1b3e66f91c3d7d23b79bb72be,The children loved their pet weasel.  The teacher came every weekend to make sure it was fed and watered and exercised.  Children from all over the school came to visit the weasel.  Where did they come?,weasel,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['classroom', 'law firm', 'pet store', 'terrarium', 'chicken coop']}",A
17e94a6327a433d7aa522311c0cc17c4,What is required for an organism to continue living?,living,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['reproducing', 'eventually die', 'food consumed', 'growing older', 'money']}",C
3f12722428eaffc8cae05b3fa8b6d564,"The children were making each other laugh, they did this via what?",children,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['play ball', 'reading a book', 'jump rope', 'tickle', 'see exhibits']}",D
402061cbfaf6ad659a1c292cc9bd96fe,Where is someone not likely to find a needle?,needle,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['haystack', 'spool of thread', 'hospital', 'box of needles', ""doctor's office""]}",A
87e6db6cd90c12c1c254ca60df5df66d,What falls out of the sky but is generally well received?,sky,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['rain water', 'cloud over', 'becomes purple in evening', 'spoons', 'appear blue']}",A
703c2c7c54dbd429e6127a059106fe7c,Where do you sit in bleachers and watch large men run?,bleachers,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pharmacy', 'baseball stadium', 'concert', 'football stadium', 'soccer game']}",D
d3e98061ba20fda7e1effd80b9ff2582,"John's took his appointment book with him to a checkup but couldn't find it anywhere. He looked and he looked but he didn't know where it was.  It wasn't until he bought a new one, went home, took a shower that he found it.  Where was it?",appointment book,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['office supply store', 'wallet', ""doctor's office"", 'handbag', 'pocket']}",E
2b41a39a49b9a3e9aba1eda437d9aa38,Where does a city cat live?,cat,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['compost pile', 'back alley', 'garbage can', 'milky way galaxy', 'backyard']}",B
a8f1a783b16acbafee032e647c9f5902,Where do you keep salt when you're about to have a meal?,salt,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['next to pepper', 'ocean water', ""neighbor's house"", 'shaker', 'table']}",E
55ad81629f042f11fa069687cd37fb0e,The woman decided to take a penny from the pot.   Before  her a man decided to do what?,take,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['drop', 'refuse', 'give', 'bring', 'swim']}",C
3b25fa508d1e8ca41dc73fb132c1faaa,How does the first time having sex feel for a girl?,sex,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pleasant', 'irritating', 'effect of burning calories', 'painful', 'dirty']}",D
3dd0936e04182cd9926f7adc9e415ad7,"John goes to the booking office and books a flight to a place that is notoriously foggy, where they like tea, and that is ruled by a Queen.  Where is John going?",booking office,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['airport', 'travel agency', 'england', 'mall', 'toilet']}",C
9549c2cbeb906d0463a7d7b0c9d12569,On what can you relax in your bedroom other than your bed?,bed,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['footbed', 'chair', 'sofa', 'furniture', 'couch']}",B
819890987657d108834837af52d7b42b,A handsome prince is a stock character common to what?,prince,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['england', 'fairy tale', 'castle', 'palace', 'court']}",B
c67d7d7b588d2424c6e9c06b98fe9bff,The child was taken against its will and what the parents?,against,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['for or', 'away from', 'being for', 'because', 'for someone']}",B
ce809d9aa4a10744652ea4931fda3c6b,Where do the people find milk for sale?,people,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['supermarket', 'opera', 'apartment', 'train station', 'the refrigerator :  the kitchen']}",A
cd0c83344e05c5c650e86ab7663cb3e8,Billy set of the chairs on what surface?,chairs,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['floor', 'conference', 'building', 'theater', 'online']}",A
d7a46bc8e4eb73b65d48b3e1e2afdb09,When a child reaches thier late teens what happens?,child,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['married', 'clean room', 'read book', 'ask questions', 'become adult']}",E
fdd42ffdd24f4acf90e37949fd07fb2a,"their dad told the kids to play games, he didn't like seeing them all just sitting around looking what?",play games,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['challenge', 'entertaining', 'have fun', 'bored', 'lazy']}",D
7997f506c2b768ee56e391df123bb8fc,Sam felt that he only had the power to destroy.  He was scared when he learned that Jane was pregnant.  He was surprised that he could do what?,destroy,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['create', 'rebuild', 'repair', 'draw', 'construct']}",A
07754b9cff9985400ec6adc25650960a,"She felt like she was getting a cold, she was not looking forward to this what?",getting,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['let down', 'disappointment', 'satisfaction', 'gratitude', 'illness']}",E
82b9fe013c92211b909d81589ebe6ccf,What type of door are canned good usually kept behind?,canned goods,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['supermarket', 'cabinet', 'cupboard', 'cabinet', 'pantry']}",B
0e95226ad5e452159d4b039b521db2b8,What is not a reason that you would want to be going for run?,going for run,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pull muscle', 'breathlessness', 'better health', 'trip', 'losing weight']}",B
925a8533baa2e3cc34dc291abdafd941,What is a group of bungalows in a small area?,bungalow,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['park', 'woods', 'bed', 'neighborhood', 'suburbs']}",D
65371166f4b56cdd7b3a59f35012ccf8,"He couldn't have peanuts or cracker jacks because of his allergies, but he still had fun where?",peanuts,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['container', 'basketball game', 'ballpark', 'plane', 'jar']}",C
96f7e1283410538c7428c01b5b8a6594,What is an example of a continent?,continent,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['island', 'asia', 'ocean', 'australia', 'asia']}",D
c11c7e077ac0cabd2b81626554043554,While visiting a museum what feeling may you have looking at paintings of pastoral scenes?,visiting museum,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['seeing artifacts', 'joy', 'wonder', 'shock', 'peace']}",E
e3fc3ffa56cc5abab4fedf907772ffe1,Where could you find an organ that cannot be played?,organ,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['system', 'human body', 'cathedral', 'music store', 'band hall']}",B
ebd0b7023c8133b3c1e7e3887072253a,James was a senior. He was looking forward to talking a year off once he was finished.  Where might James be?,senior,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['highschool or college', 'high school or college', 'ball stopped', 'republican party', ""old people's home""]}",B
d1a458675b0411a699d95ab6dc7b7d9f,"Most building are located overground, not?",buildings,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['tall', 'huge', 'underground', 'small', 'overground']}",C
418cca4b131c959bf0fda5c2fb4af45d,Where are you if the person next to you has a briefcase and you're accused of a misdeed?,briefcase,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hand', 'airport', 'desk', 'to help', 'courtroom']}",E
f239003261e7d89be597f75fc27246d6,"She wasn't just out windows shopping, she was filling up her cart and doing what?",shopping,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['debt', 'giving up', 'meeting friends', 'purchasing', 'compare prices']}",D
d84f527bff1533eb2539d42d76122685,What type of word do you use as a preposition to someone?,preposition,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['pronoun', 'adjective', 'position', 'interjection', 'conjunction']}",A
7ae6b016d8e5f1fe97a8c6221750a464,What is often stirred up in a person when playing violin?,playing violin,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['sadness', 'create music', 'making music', 'feelings', 'hunger']}",D
1641e9f3953bc4d509c678df53b2405e,"He lowered and raised the bucket but it was empty, the what had run dry?",bucket,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['garden shed', 'utility closet', 'towards disk washer', 'laundry', 'well']}",E
7cc366d535a413f0b8fc61d44d7df585,"The drawing room was a central feature of the palatial estate, where was it located?",drawing room,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['mansion', 'large house', ""artist's house"", 'bordello', 'studio']}",A
c586fe3d166ee37d5e2c237f2f9f18ac,"He worked in the back unloading large container from delivery trucks, they always had food in them because he worked where?",large container,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['factory', 'garden', 'warehouse', 'supermarket', 'warehouse']}",D
91cd9b2d532ebb01660e1f9491e7fd1a,What would happen to a person if he or she achieved something?,person,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['try to learn', 'need assistance', 'jump in the air', 'thank god', 'feel proud']}",E
e06bf7148e57005da0c39cbb58e7663d,What always happens when you are having lunch?,having lunch,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['talk to people', 'eat food', 'burp', 'tear a wrapper', 'choke']}",B
83ace84ce879aee7b112a09676fbb90c,What is something that studios spend a lot of money on?,money,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['movies', 'pocket', 'trains', 'subway', 'carpet']}",A
239a5698977ebcfa356068c83195dc45,Who is someone you might need when you are stopping being married to spouse?,stopping being married to,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['trouble', 'lawyer', 'judge', 'civil authorities', 'friends']}",B
e0bf6632664f63b06db646384488275f,Jim stopped talking phone calls because he didn't want to talk with his family. It was too painful and he felt too much what?,taking phone call,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['hearing', 'decisions', 'regret', 'irritation', 'replaying']}",C
874f188e62c65a36492852e002cf5e41,Why do people spend money?,spend money,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['spend cash', 'go shopping', 'buy things', 'have job', 'make money']}",C
4c728b6f73895f1b053adcfad0bc5ea4,"If you're not leaving a home through the window, how would you leave?",window,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['office', 'wall', 'front door', 'wall', 'building']}",C
fb7e87ad7c2a1bc53fcad6cccf1806be,What happens when standing in queue?,standing in queue,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['waiting', 'delays', 'time', 'sharing', 'patience']}",A
767c870aa39940f745377a73378609d0,What city is known for rain?,rain,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['desert', 'seattle', 'forest', 'disneyland', 'weather']}",B
056c381082d0d86f90f512d8da51c427,"The air conditioning went out during a film, and the clientele walked out due to discomfort, what were they leaving?",air conditioning,"{'label': ['A', 'B', 'C', 'D', 'E'], 'text': ['house', 'offices', 'book store', 'car', 'movie theatre']}",E
